person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
27,50000,3.0,6000,11.36,0,0.12,0,9,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
34,40000,2.0,5000,12.53,0,0.13,0,10,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
28,60000,2.0,6000,5.99,0,0.1,0,8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23,46744,4.0,8800,14.96,0,0.19,1,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
23,10000,1.0,2100,12.21,1,0.21,0,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
24,120000,8.0,9500,11.66,0,0.08,1,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
24,58000,2.0,3200,14.35,0,0.06,0,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
23,114000,7.0,6000,8.49,0,0.05,0,4,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
30,175000,2.0,6000,7.68,0,0.03,0,7,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32,95000,16.0,4000,7.49,0,0.04,0,8,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
29,51504,0.0,5500,11.89,0,0.11,0,9,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
23,68500,7.0,4200,11.66,0,0.06,1,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
29,45000,1.0,6000,5.79,1,0.13,0,10,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
22,51000,6.0,5650,9.91,0,0.11,0,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
34,113500,4.0,3000,6.39,0,0.03,0,8,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
23,34800,6.0,6600,7.49,0,0.19,0,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
33,51996,3.0,14000,8.88,0,0.27,0,9,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
27,56500,2.0,14000,13.87,1,0.25,0,8,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
40,14400,0.0,1000,9.25,0,0.07,0,11,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
37,44000,0.0,10000,6.91,0,0.23,0,15,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
29,95000,4.0,2400,13.72,0,0.03,0,9,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
22,52000,6.0,12000,11.99,0,0.23,0,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
34,40000,11.0,6000,7.29,0,0.15,0,7,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
25,95111,9.0,18000,14.72,0,0.19,0,4,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
25,60000,9.0,8400,13.99,0,0.14,1,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
27,48996,3.0,12000,12.53,0,0.24,0,6,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
22,49000,0.0,7600,15.62,1,0.16,0,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
28,16560,0.0,2500,6.99,0,0.15,0,10,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
42,33564,5.0,6000,16.29,1,0.18,0,15,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
31,72000,6.0,9800,6.62,0,0.14,0,7,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
28,300000,1.0,9600,15.23,0,0.03,1,10,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
23,75000,7.0,10200,6.03,0,0.14,0,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
38,44000,2.0,7000,9.76,0,0.16,0,12,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
46,27600,1.0,5050,10.99,0,0.18,0,11,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
23,85000,1.0,15000,12.84,0,0.18,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26,35000,9.0,2000,13.99,0,0.06,0,2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
24,37200,2.0,6000,9.99,0,0.16,0,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
22,35000,6.0,7500,11.34,0,0.21,1,2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
27,56525,4.0,12000,15.95,1,0.18,0,10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
23,34000,0.0,4000,14.17,1,0.12,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
22,26400,2.0,4400,11.49,0,0.17,0,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
26,57000,4.0,12000,13.49,0,0.21,1,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
28,86000,12.0,15000,10.62,0,0.17,0,10,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27,102000,9.0,6000,7.49,0,0.06,0,9,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
34,55000,3.0,12800,5.42,0,0.23,0,9,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23,110000,5.0,10000,7.88,0,0.09,0,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
21,37423,5.0,2800,7.88,0,0.07,0,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
27,43200,2.0,5000,12.69,0,0.12,0,8,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22,69950,6.0,9750,14.65,0,0.14,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
33,42230,1.0,5500,9.63,0,0.13,0,10,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
23,30000,0.0,6000,13.49,0,0.2,1,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
41,150000,13.0,20000,19.47,0,0.13,0,15,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
25,50000,9.0,8000,10.0,0,0.16,0,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
40,148350,11.0,5000,6.03,0,0.03,0,11,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
22,41300,6.0,4800,11.89,0,0.12,0,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
39,73500,1.0,18000,10.99,0,0.24,1,15,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
41,140000,3.0,25000,13.8,0,0.18,1,12,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
27,150792,11.0,6000,11.71,0,0.04,0,9,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
22,27996,1.0,5000,17.51,1,0.18,0,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
29,130000,13.0,17500,8.94,0,0.13,0,9,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35,90000,3.0,11000,11.99,0,0.12,0,10,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
27,78000,3.0,12000,15.58,0,0.15,0,7,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
24,74000,1.0,16800,15.65,1,0.23,1,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
21,47520,5.0,10000,15.33,1,0.21,1,4,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
29,52833,7.0,12250,6.62,0,0.23,0,6,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
26,51000,10.0,15825,6.99,0,0.31,0,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
45,110000,5.0,20000,11.11,0,0.18,0,16,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
22,51000,6.0,7000,11.12,0,0.14,0,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
28,75000,0.0,10500,9.63,0,0.14,0,10,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
25,39000,1.0,10750,14.59,1,0.28,1,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
32,45400,4.0,15000,12.18,1,0.33,0,6,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
22,27120,5.0,9250,13.11,1,0.34,0,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
33,75000,4.0,10000,10.99,0,0.13,0,6,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25,78000,8.0,6000,15.62,1,0.08,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,98000,2.0,5000,7.14,0,0.05,0,5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25,74000,3.0,10000,18.43,1,0.14,1,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
26,263000,0.0,10000,10.99,1,0.04,0,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25,46000,5.0,7200,10.99,0,0.16,1,3,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
36,828000,3.0,4200,10.99,0,0.01,0,13,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27,225000,1.0,14000,10.99,0,0.06,0,7,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
35,165000,3.0,8000,11.49,0,0.05,0,8,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
46,30000,15.0,10000,13.49,1,0.33,0,12,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
33,40800,0.0,15000,7.51,0,0.37,0,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
27,61000,7.0,13000,10.59,1,0.21,0,8,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
22,110000,6.0,6000,9.99,0,0.05,0,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22,74000,6.0,9000,10.99,0,0.12,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24,20400,3.0,7550,14.79,1,0.37,1,3,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
22,70000,0.0,6000,11.89,0,0.09,0,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
36,48450,2.0,10000,13.61,0,0.21,0,15,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
51,94368,4.0,5000,10.99,0,0.05,0,30,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
25,45000,4.0,10400,14.27,0,0.23,1,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
27,40000,1.0,13000,13.48,1,0.33,0,7,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
26,68000,3.0,10000,5.79,0,0.15,0,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
31,552000,0.0,8000,7.29,0,0.01,0,10,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
24,90000,8.0,10000,10.99,0,0.11,0,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
34,106000,6.0,7200,7.29,0,0.07,0,8,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
30,20000,14.0,3800,6.99,0,0.19,0,5,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
26,70000,5.0,4000,13.85,0,0.06,0,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
28,29004,5.0,4800,15.23,0,0.17,1,7,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
28,91000,11.0,7000,6.99,0,0.08,0,6,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36,28800,2.0,6000,15.96,0,0.21,1,12,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
21,25000,0.0,5000,12.86,1,0.2,1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
25,34000,2.0,15450,11.22,1,0.45,1,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
30,90000,10.0,15000,14.96,0,0.17,0,6,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
36,36000,4.0,10000,16.29,0,0.28,1,17,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25,100000,9.0,4800,7.14,0,0.05,0,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
34,68340,9.0,25000,10.99,0,0.37,0,10,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24,37648,0.0,8000,7.29,0,0.21,0,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
